state,date,state_new_cases_per_100000,state_new_deaths_per_100000
New Hampshire,5/23/2020,5.613358994,0.389670324
Utah,5/23/2020,5.386904715,0.085865092
Tennessee,5/23/2020,5.321789987,0.071744988
New Mexico,5/23/2020,5.304064713,0.334060631
California,5/23/2020,4.997845517,0.191044171
Kansas,5/23/2020,4.940980552,0.049066341
Ohio,5/23/2020,4.807757291,0.422847998
Arizona,5/23/2020,4.754835919,0.24302052
Maine,5/23/2020,3.895898185,0.074715856
Texas,5/23/2020,3.645360479,0.084613774
Florida,5/23/2020,3.565505345,0.180421546
South Carolina,5/23/2020,3.467374326,0.126443958
Nevada,5/23/2020,3.356756242,0.188317321
Kentucky,5/23/2020,2.822997061,0.182231973
Oklahoma,5/23/2020,2.619417828,0.083328645
Missouri,5/23/2020,2.555662373,0.172553846
Puerto Rico,5/23/2020,2.284710623,0.02235529
West Virginia,5/23/2020,1.859056024,0.063287014
Washington,5/23/2020,1.852163003,0.096684046
Wyoming,5/23/2020,1.780345432,0.123635099
Idaho,5/23/2020,1.43328825,0.048862099
Oregon,5/23/2020,0.940855922,0.034088983
Vermont,5/23/2020,0.456194702,0.022809735
Alaska,5/23/2020,0.368069684,0
Montana,5/23/2020,0.147926308,0
Hawaii,5/23/2020,0.10559729,0
Northern Mariana Islands,5/23/2020,,
Guam,5/23/2020,,
Virgin Islands,5/23/2020,,
American Samoa,5/23/2020,,
District of Columbia,5/22/2020,20.78424952,1.016841953
Rhode Island,5/22/2020,20.49666237,1.351131336
Nebraska,5/22/2020,18.0984014,0.25176092
Maryland,5/22/2020,17.58432925,0.699779707
Delaware,5/22/2020,17.07483549,0.753301566
Illinois,5/22/2020,16.90258148,0.735528587
Massachusetts,5/22/2020,16.57868751,1.316360207
Connecticut,5/22/2020,14.21507874,1.407512719
New Jersey,5/22/2020,13.7829532,1.401547539
Minnesota,5/22/2020,12.13139495,0.404804155
Iowa,5/22/2020,11.05779361,0.398315938
Virginia,5/22/2020,10.52935326,0.264994873
North Dakota,5/22/2020,10.45006906,0.187950882
Louisiana,5/22/2020,9.466629609,0.674436047
New York,5/22/2020,9.02149803,0.655723502
Mississippi,5/22/2020,8.724889037,0.487904979
Indiana,5/22/2020,8.011844465,0.533696008
South Dakota,5/22/2020,7.594348445,0.097155844
Pennsylvania,5/22/2020,6.776396322,0.655888237
Michigan,5/22/2020,6.764191744,0.481625315
Alabama,5/22/2020,6.71341075,0.169515813
Wisconsin,5/22/2020,6.661755987,0.125322595
New Mexico,5/22/2020,6.565314035,0.334060631
Georgia,5/22/2020,6.396299652,0.298765589
North Carolina,5/22/2020,6.350661633,0.148585671
New Hampshire,5/22/2020,5.908244645,0.473923367
Colorado,5/22/2020,5.656030854,0.436429875
Arkansas,5/22/2020,5.446330067,0.071100915
Utah,5/22/2020,5.169982377,0.072307446
Tennessee,5/22/2020,5.136097077,0.052753668
Kansas,5/22/2020,5.019486697,0.058879609
California,5/22/2020,4.90719885,0.191044171
Arizona,5/22/2020,4.89028998,0.247004463
Ohio,5/22/2020,4.692879511,0.355632275
Texas,5/22/2020,3.891238152,0.097554704
Nevada,5/22/2020,3.72868295,0.20244112
Maine,5/22/2020,3.682424312,0.064042162
Florida,5/22/2020,3.563493209,0.183104394
South Carolina,5/22/2020,3.458944729,0.109584764
Kentucky,5/22/2020,3.139505225,0.188626078
Oklahoma,5/22/2020,2.760714225,0.07970566
Missouri,5/22/2020,2.595303122,0.181881081
Washington,5/22/2020,2.491036014,0.111850171
Puerto Rico,5/22/2020,2.181876289,0.017884232
Wyoming,5/22/2020,2.15125073,0.123635099
West Virginia,5/22/2020,2.041006188,0.063287014
Idaho,5/22/2020,1.98705871,0.057005783
Oregon,5/22/2020,1.10107414,0.034088983
Vermont,5/22/2020,0.433384967,0.022809735
Alaska,5/22/2020,0.290581329,0
Montana,5/22/2020,0.174822001,0
Hawaii,5/22/2020,0.10559729,0
Northern Mariana Islands,5/22/2020,,
Guam,5/22/2020,,
Virgin Islands,5/22/2020,,
American Samoa,5/22/2020,,
District of Columbia,5/21/2020,21.3943547,1.09818931
Rhode Island,5/21/2020,21.01009228,1.188995576
Nebraska,5/21/2020,19.09186973,0.259165652
Maryland,5/21/2020,18.03351217,0.692687345
Massachusetts,5/21/2020,17.38588953,1.378452669
Delaware,5/21/2020,17.17822982,0.841925279
Illinois,5/21/2020,16.53930212,0.761316937
Connecticut,5/21/2020,14.9708171,1.455496107
New Jersey,5/21/2020,14.24318678,1.497763618
Minnesota,5/21/2020,12.13139495,0.37170696
Iowa,5/21/2020,11.29316211,0.416421208
Virginia,5/21/2020,10.60650366,0.241514315
New York,5/21/2020,9.800763641,0.774148482
North Dakota,5/21/2020,9.717060621,0.206745971
Louisiana,5/21/2020,9.242839467,0.6499111
Mississippi,5/21/2020,8.318301555,0.478338215
Indiana,5/21/2020,8.289366389,0.569987336
Michigan,5/21/2020,6.889957405,0.495916868
Pennsylvania,5/21/2020,6.856709168,0.648080043
New Mexico,5/21/2020,6.606219418,0.354513323
Wisconsin,5/21/2020,6.413568102,0.130237207
Alabama,5/21/2020,6.391915241,0.163670441
Georgia,5/21/2020,6.363707043,0.312345843
South Dakota,5/21/2020,6.234166634,0.080963203
Colorado,5/21/2020,5.901836186,0.561840759
New Hampshire,5/21/2020,5.823991602,0.505518258
Arizona,5/21/2020,5.326531733,0.278876007
Arkansas,5/21/2020,5.176146591,0.056880732
Utah,5/21/2020,5.084117285,0.076826661
North Carolina,5/21/2020,4.875811271,0.127948772
Tennessee,5/21/2020,4.773151844,0.054863814
California,5/21/2020,4.761658583,0.191766455
Ohio,5/21/2020,4.65621639,0.370297524
Kansas,5/21/2020,4.514103384,0.073599512
Texas,5/21/2020,4.267022854,0.117463828
Nevada,5/21/2020,4.218307984,0.235396651
Florida,5/21/2020,3.665441443,0.180421546
Kentucky,5/21/2020,3.392072346,0.185429026
South Carolina,5/21/2020,3.349359965,0.126443958
Maine,5/21/2020,3.330192421,0.042694775
Oklahoma,5/21/2020,2.59767992,0.072459691
Washington,5/21/2020,2.547908983,0.115641702
Missouri,5/21/2020,2.544003329,0.195871934
Wyoming,5/21/2020,2.472701988,0.123635099
Puerto Rico,5/21/2020,2.172934173,0.040239522
West Virginia,5/21/2020,1.313205532,0.079108767
Idaho,5/21/2020,1.262270902,0.040718416
Oregon,5/21/2020,1.152207614,0.027271186
Vermont,5/21/2020,0.410575232,0.022809735
Alaska,5/21/2020,0.348697595,0
Montana,5/21/2020,0.228613386,0
Hawaii,5/21/2020,0.100568848,0
Northern Mariana Islands,5/21/2020,,
Virgin Islands,5/21/2020,,
American Samoa,5/21/2020,,
Guam,5/21/2020,,
Rhode Island,5/20/2020,20.55070762,1.026859815
District of Columbia,5/20/2020,19.66572338,1.159199827
Nebraska,5/20/2020,19.4633405,0.259165652
Massachusetts,5/20/2020,18.62152953,1.554381313
Delaware,5/20/2020,18.34510872,0.930548993
Maryland,5/20/2020,17.75691005,0.742333878
Illinois,5/20/2020,17.63026144,0.821863498
Connecticut,5/20/2020,16.64223846,1.615440734
New Jersey,5/20/2020,14.77878961,1.719060598
Minnesota,5/20/2020,12.10084369,0.376798836
Iowa,5/20/2020,10.55084605,0.393789621
Virginia,5/20/2020,10.33480006,0.246545863
New York,5/20/2020,10.0215312,0.826050788
Mississippi,5/20/2020,8.978408291,0.502255126
North Dakota,5/20/2020,8.420199532,0.169155794
Louisiana,5/20/2020,8.136151225,0.695895376
Indiana,5/20/2020,8.114314098,0.523022087
Michigan,5/20/2020,7.864641277,0.501633489
South Dakota,5/20/2020,7.20572507,0.113348484
Alabama,5/20/2020,6.874158504,0.210433424
Pennsylvania,5/20/2020,6.720623513,0.754048381
New Mexico,5/20/2020,6.497138396,0.354513323
Wisconsin,5/20/2020,6.17029483,0.147438347
New Hampshire,5/20/2020,5.992497688,0.421265215
Georgia,5/20/2020,5.940003117,0.244444573
Colorado,5/20/2020,5.824081438,0.594447589
North Carolina,5/20/2020,5.3793516,0.138955118
Arizona,5/20/2020,5.358403277,0.302779665
Utah,5/20/2020,4.925944748,0.06778823
Kansas,5/20/2020,4.852661138,0.068692878
California,5/20/2020,4.774298557,0.195016734
Ohio,5/20/2020,4.540116506,0.364187004
Texas,5/20/2020,4.399418524,0.13488431
Tennessee,5/20/2020,4.308919569,0.067524695
Nevada,5/20/2020,4.293634912,0.216564919
Kentucky,5/20/2020,4.200926544,0.175837869
Arkansas,5/20/2020,3.635626772,0.04740061
Florida,5/20/2020,3.399839465,0.180421546
Maine,5/20/2020,3.244802872,0.074715856
South Carolina,5/20/2020,3.217296275,0.126443958
Washington,5/20/2020,2.765922028,0.119433234
Missouri,5/20/2020,2.583644078,0.20286736
Wyoming,5/20/2020,2.447974968,0.09890808
Oklahoma,5/20/2020,2.441891585,0.076082675
Puerto Rico,5/20/2020,2.40095813,0.04471058
Idaho,5/20/2020,1.73460453,0.065149466
West Virginia,5/20/2020,1.336938162,0.087019644
Oregon,5/20/2020,1.312425833,0.034088983
Alaska,5/20/2020,0.348697595,0
Vermont,5/20/2020,0.342146027,0.022809735
Montana,5/20/2020,0.21516554,0
Hawaii,5/20/2020,0.070398193,0
Northern Mariana Islands,5/20/2020,,
Guam,5/20/2020,,
American Samoa,5/20/2020,,
Virgin Islands,5/20/2020,,
Nebraska,5/19/2020,20.43089227,0.170308857
District of Columbia,5/19/2020,19.29966027,1.3015577
Delaware,5/19/2020,19.14272214,0.989631469
Massachusetts,5/19/2020,18.94027084,1.649589756
Rhode Island,5/19/2020,18.06462596,1.188995576
Maryland,5/19/2020,17.69544292,0.768339205
Illinois,5/19/2020,16.82858013,0.872318965
Connecticut,5/19/2020,16.38232844,1.723403358
New Jersey,5/19/2020,13.5327914,1.752736225
Minnesota,5/19/2020,11.54582919,0.364069145
Iowa,5/19/2020,10.79074087,0.353052764
Virginia,5/19/2020,10.6417245,0.251577411
New York,5/19/2020,10.49742417,0.88891837
Louisiana,5/19/2020,9.16006777,0.717354705
Mississippi,5/19/2020,8.590954337,0.463988068
North Dakota,5/19/2020,7.950322326,0.131565618
Indiana,5/19/2020,7.63825726,0.525156871
Michigan,5/19/2020,7.434465551,0.494487713
South Dakota,5/19/2020,6.833294336,0.113348484
Pennsylvania,5/19/2020,6.693852565,0.796435716
New Mexico,5/19/2020,6.681212621,0.388601142
Colorado,5/19/2020,5.831606091,0.619529765
Arizona,5/19/2020,5.657198999,0.284851921
Alabama,5/19/2020,5.588176471,0.201665364
Wisconsin,5/19/2020,5.587913358,0.120407984
Kansas,5/19/2020,5.461083768,0.073599512
Georgia,5/19/2020,5.338397863,0.240370496
New Hampshire,5/19/2020,5.076245844,0.315948911
North Carolina,5/19/2020,4.976244178,0.127948772
Utah,5/19/2020,4.907867886,0.06778823
Tennessee,5/19/2020,4.855447565,0.082295721
California,5/19/2020,4.616840601,0.18923846
Ohio,5/19/2020,4.524229154,0.347077547
Texas,5/19/2020,4.421816288,0.125427477
Kentucky,5/19/2020,3.887615432,0.143867347
Nevada,5/19/2020,3.686311553,0.174193522
Arkansas,5/19/2020,3.597706284,0.033180427
Florida,5/19/2020,3.367645286,0.183104394
South Carolina,5/19/2020,3.172338423,0.123634093
Maine,5/19/2020,2.817855126,0.085389549
Washington,5/19/2020,2.807628872,0.130807827
Oklahoma,5/19/2020,2.742599302,0.054344768
Missouri,5/19/2020,2.618621209,0.226185447
Wyoming,5/19/2020,2.497429008,0.07418106
Puerto Rico,5/19/2020,2.262355333,0.04471058
Idaho,5/19/2020,1.319276685,0.040718416
Oregon,5/19/2020,1.254474562,0.034088983
West Virginia,5/19/2020,0.98094871,0.079108767
Vermont,5/19/2020,0.387765497,0.022809735
Alaska,5/19/2020,0.329325506,0
Montana,5/19/2020,0.134478462,0
Hawaii,5/19/2020,0.082131226,0
Northern Mariana Islands,5/19/2020,,
American Samoa,5/19/2020,,
Guam,5/19/2020,,
Virgin Islands,5/19/2020,,
Illinois,5/18/2020,19.59690342,0.868955267
Nebraska,5/18/2020,19.53245134,0.185118323
Delaware,5/18/2020,19.26088709,1.063484563
Massachusetts,5/18/2020,18.95268933,1.56059056
Rhode Island,5/18/2020,18.17271647,1.026859815
District of Columbia,5/18/2020,17.91675522,1.3015577
Connecticut,5/18/2020,17.39797682,1.76738813
Maryland,5/18/2020,15.10436671,0.803801014
New Jersey,5/18/2020,12.88333287,1.839330695
Iowa,5/18/2020,11.68695174,0.380210668
Minnesota,5/18/2020,11.64257484,0.379344774
New York,5/18/2020,10.46525936,0.900614664
Virginia,5/18/2020,10.18049925,0.276735152
Louisiana,5/18/2020,8.87189964,0.781732691
Mississippi,5/18/2020,8.409185816,0.440071158
North Dakota,5/18/2020,7.762371444,0.150360706
Indiana,5/18/2020,7.744996461,0.480326407
Michigan,5/18/2020,7.465906966,0.48019616
New Mexico,5/18/2020,7.001638124,0.422688962
Pennsylvania,5/18/2020,6.926982907,0.761856574
South Dakota,5/18/2020,6.687560571,0.161926406
Colorado,5/18/2020,5.826589656,0.594447589
Georgia,5/18/2020,5.813706754,0.278395208
Arizona,5/18/2020,5.627319427,0.288835864
Alabama,5/18/2020,5.617403335,0.251351034
Kansas,5/18/2020,5.613189425,0.088319414
Wisconsin,5/18/2020,5.575626829,0.122865289
North Carolina,5/18/2020,5.410994844,0.162343603
Tennessee,5/18/2020,5.205731918,0.105507335
New Hampshire,5/18/2020,5.181562148,0.410733585
Utah,5/18/2020,4.618638103,0.054230584
Ohio,5/18/2020,4.493676553,0.366631212
California,5/18/2020,4.401961052,0.18057105
Texas,5/18/2020,4.29141153,0.120450196
Nevada,5/18/2020,4.279511113,0.216564919
Kentucky,5/18/2020,4.021891623,0.111896826
Florida,5/18/2020,3.662087883,0.175726561
Arkansas,5/18/2020,3.649846955,0.028440366
South Carolina,5/18/2020,3.231345603,0.126443958
Oklahoma,5/18/2020,2.84404287,0.050721784
Washington,5/18/2020,2.822794997,0.10805864
Maine,5/18/2020,2.679097108,0.064042162
Missouri,5/18/2020,2.583644078,0.214526404
Wyoming,5/18/2020,2.398520929,0.07418106
Puerto Rico,5/18/2020,2.029860318,0.049181638
Idaho,5/18/2020,1.588018231,0.047504819
Oregon,5/18/2020,1.366968205,0.027271186
West Virginia,5/18/2020,1.075879231,0.110752274
Vermont,5/18/2020,0.319336291,0.022809735
Alaska,5/18/2020,0.174348798,0
Montana,5/18/2020,0.147926308,0
Hawaii,5/18/2020,0.082131226,0
Northern Mariana Islands,5/18/2020,,
American Samoa,5/18/2020,,
Virgin Islands,5/18/2020,,
Guam,5/18/2020,,
Delaware,5/17/2020,20.57547218,1.019172706
Rhode Island,5/17/2020,18.9158387,1.040371129
Illinois,5/17/2020,18.44427631,0.864470336
Massachusetts,5/17/2020,18.263463,1.69305448
Nebraska,5/17/2020,17.70101406,0.244356187
District of Columbia,5/17/2020,17.30665004,1.220210344
Connecticut,5/17/2020,15.4546496,1.763389515
Maryland,5/17/2020,14.69773796,0.822713979
New Jersey,5/17/2020,12.4279101,1.853763107
Iowa,5/17/2020,12.18484666,0.389263303
Minnesota,5/17/2020,11.19448973,0.389528526
New York,5/17/2020,10.76497691,0.981757706
Virginia,5/17/2020,10.57799156,0.286798249
Louisiana,5/17/2020,8.6818313,0.628451771
Mississippi,5/17/2020,8.586170955,0.435287775
Indiana,5/17/2020,7.796231278,0.518752519
North Dakota,5/17/2020,7.687191091,0.150360706
South Dakota,5/17/2020,7.610541085,0.161926406
New Mexico,5/17/2020,7.328881191,0.443141653
Michigan,5/17/2020,6.969990098,0.487341936
Pennsylvania,5/17/2020,6.42614308,0.768549311
Wisconsin,5/17/2020,5.710778647,0.130237207
Arizona,5/17/2020,5.629311398,0.286843893
Colorado,5/17/2020,5.6058665,0.612005112
New Hampshire,5/17/2020,5.529105951,0.410733585
Alabama,5/17/2020,5.500495878,0.277655212
Georgia,5/17/2020,5.43074359,0.277037182
North Carolina,5/17/2020,5.138587781,0.167846776
Tennessee,5/17/2020,5.009488275,0.116058069
Kansas,5/17/2020,4.916447381,0.103039316
Ohio,5/17/2020,4.695323719,0.347077547
Texas,5/17/2020,4.548239221,0.125925205
California,5/17/2020,4.538111624,0.18923846
Utah,5/17/2020,4.460465565,0.0587498
Kentucky,5/17/2020,3.989921101,0.095911565
Nevada,5/17/2020,3.902876472,0.188317321
Arkansas,5/17/2020,3.540825553,0.033180427
Florida,5/17/2020,3.348194636,0.169019441
South Carolina,5/17/2020,3.267873858,0.15173275
Washington,5/17/2020,2.923270574,0.132703593
Maine,5/17/2020,2.679097108,0.064042162
Oklahoma,5/17/2020,2.612171859,0.057967753
Missouri,5/17/2020,2.48803992,0.216858212
Wyoming,5/17/2020,2.274885829,0.02472702
Puerto Rico,5/17/2020,2.003033971,0.053652696
Idaho,5/17/2020,1.539156132,0.066506746
Oregon,5/17/2020,1.346514816,0.034088983
West Virginia,5/17/2020,1.044235724,0.102841397
Vermont,5/17/2020,0.372559007,0.022809735
Alaska,5/17/2020,0.174348798,0
Montana,5/17/2020,0.134478462,0
Hawaii,5/17/2020,0.10559729,0
Northern Mariana Islands,5/17/2020,,
Virgin Islands,5/17/2020,,
Guam,5/17/2020,,
American Samoa,5/17/2020,,
Rhode Island,5/16/2020,19.52384781,0.959303249
District of Columbia,5/16/2020,19.11662872,1.3015577
Delaware,5/16/2020,18.75868605,0.960090231
Illinois,5/16/2020,18.35682017,0.87456143
Massachusetts,5/16/2020,18.24069576,1.790332671
Nebraska,5/16/2020,15.74986694,0.244356187
Maryland,5/16/2020,15.21075213,0.810893376
Connecticut,5/16/2020,14.87085171,1.627436581
New Jersey,5/16/2020,12.33490123,1.937150375
Iowa,5/16/2020,12.02642555,0.425473843
New York,5/16/2020,11.04568797,1.016846589
Virginia,5/16/2020,10.87988445,0.295184163
Minnesota,5/16/2020,10.63947523,0.38443665
South Dakota,5/16/2020,9.165034583,0.161926406
Mississippi,5/16/2020,8.347001848,0.425721011
Louisiana,5/16/2020,8.277169671,0.6499111
Indiana,5/16/2020,7.574213739,0.535830792
Pennsylvania,5/16/2020,7.389897224,0.781934786
New Mexico,5/16/2020,7.287975808,0.463594345
North Dakota,5/16/2020,7.217313885,0.131565618
Michigan,5/16/2020,6.629851151,0.51020842
Georgia,5/16/2020,6.279509468,0.264814954
Alabama,5/16/2020,5.862908996,0.277655212
New Hampshire,5/16/2020,5.739738559,0.421265215
Colorado,5/16/2020,5.663555507,0.564348977
Wisconsin,5/16/2020,5.524023408,0.135151818
Kansas,5/16/2020,5.446363865,0.103039316
Arizona,5/16/2020,5.390274821,0.292819807
Tennessee,5/16/2020,5.264816026,0.111837775
North Carolina,5/16/2020,5.024396942,0.171974156
Ohio,5/16/2020,4.615886957,0.340967027
Texas,5/16/2020,4.508420974,0.124929749
California,5/16/2020,4.388959937,0.188155034
Utah,5/16/2020,4.361042827,0.054230584
Kentucky,5/16/2020,3.989921101,0.095911565
Arkansas,5/16/2020,3.938990675,0.04740061
Nevada,5/16/2020,3.806363845,0.203225775
Florida,5/16/2020,3.22612504,0.167007305
South Carolina,5/16/2020,3.175148289,0.140493287
Washington,5/16/2020,3.059765698,0.147869718
Oklahoma,5/16/2020,2.706369457,0.065213722
Maine,5/16/2020,2.561686478,0.064042162
Missouri,5/16/2020,2.474049067,0.226185447
Wyoming,5/16/2020,2.17597775,0
Puerto Rico,5/16/2020,1.859960115,0.062594812
Idaho,5/16/2020,1.742748213,0.066506746
Oregon,5/16/2020,1.540822017,0.034088983
West Virginia,5/16/2020,1.162898874,0.09493052
Vermont,5/16/2020,0.372559007,0
Alaska,5/16/2020,0.193720886,0
Montana,5/16/2020,0.134478462,0
Hawaii,5/16/2020,0.10559729,0
Northern Mariana Islands,5/16/2020,,
American Samoa,5/16/2020,,
Guam,5/16/2020,,
Virgin Islands,5/16/2020,,
District of Columbia,5/15/2020,19.76740757,1.3015577
Rhode Island,5/15/2020,19.45629124,1.080905069
Delaware,5/15/2020,18.6405211,0.856695898
Illinois,5/15/2020,18.62255229,0.917168269
Massachusetts,5/15/2020,17.99853516,1.84207639
Maryland,5/15/2020,15.36914822,0.829806341
Connecticut,5/15/2020,14.69091401,1.643431044
Nebraska,5/15/2020,13.26928141,0.170308857
New Jersey,5/15/2020,13.05972902,2.020537643
South Dakota,5/15/2020,12.01493933,0.210504328
Iowa,5/15/2020,11.73221491,0.420947526
New York,5/15/2020,11.26206942,1.052666491
Virginia,5/15/2020,10.61656676,0.278412335
Minnesota,5/15/2020,10.57073491,0.402258217
Louisiana,5/15/2020,9.141674059,0.677501666
Mississippi,5/15/2020,8.184366855,0.4018041
Pennsylvania,5/15/2020,7.54606109,0.788627523
Indiana,5/15/2020,7.493091946,0.520887303
New Mexico,5/15/2020,6.742570696,0.490864601
Michigan,5/15/2020,6.631280307,0.634544926
North Dakota,5/15/2020,6.315149649,0.169155794
Georgia,5/15/2020,6.234694629,0.255308776
Colorado,5/15/2020,6.032263505,0.476561358
Kansas,5/15/2020,5.981186983,0.122665853
Alabama,5/15/2020,5.81030064,0.292268644
New Hampshire,5/15/2020,5.329004974,0.400201955
Tennessee,5/15/2020,5.315459547,0.101287042
Arizona,5/15/2020,5.264780618,0.266924178
Wisconsin,5/15/2020,5.148055622,0.149895653
Ohio,5/15/2020,4.812645707,0.336078611
North Carolina,5/15/2020,4.798766849,0.188483675
Nevada,5/15/2020,4.745596482,0.285614603
California,5/15/2020,4.65620509,0.188877318
Utah,5/15/2020,4.492100073,0.072307446
Texas,5/15/2020,4.218245502,0.125925205
Kentucky,5/15/2020,3.695792302,0.108699774
Arkansas,5/15/2020,3.393883662,0.04740061
Florida,5/15/2020,3.312646896,0.166336592
Washington,5/15/2020,2.963081652,0.163035843
South Carolina,5/15/2020,2.922260372,0.168591945
Maine,5/15/2020,2.444275848,0.064042162
Missouri,5/15/2020,2.434408319,0.226185447
Oklahoma,5/15/2020,2.402038755,0.068836706
Wyoming,5/15/2020,1.780345432,0
Puerto Rico,5/15/2020,1.725828376,0.06706587
Oregon,5/15/2020,1.612408881,0.044315677
Idaho,5/15/2020,1.4088572,0.057005783
West Virginia,5/15/2020,0.98094871,0.09493052
Vermont,5/15/2020,0.399170364,0
Alaska,5/15/2020,0.213092975,0
Hawaii,5/15/2020,0.117330322,0
Montana,5/15/2020,0.10758277,0
Northern Mariana Islands,5/15/2020,,
Guam,5/15/2020,,
Virgin Islands,5/15/2020,,
American Samoa,5/15/2020,,
District of Columbia,5/14/2020,22.00445987,1.484589252
Rhode Island,5/14/2020,20.07781165,1.080905069
Illinois,5/14/2020,19.13495559,0.916047036
Delaware,5/14/2020,18.96547471,0.856695898
Massachusetts,5/14/2020,18.88024812,1.92486634
Maryland,5/14/2020,15.43534359,0.858175789
Connecticut,5/14/2020,14.7149057,1.687415817
South Dakota,5/14/2020,14.34667958,0.194311687
Nebraska,5/14/2020,14.26151562,0.112305116
New Jersey,5/14/2020,13.97217816,1.970826002
Iowa,5/14/2020,11.84084653,0.393789621
New York,5/14/2020,11.39072865,1.090679447
Virginia,5/14/2020,10.47065186,0.313633173
Minnesota,5/14/2020,10.36196798,0.417533845
